PID,Code,Generic,INNCode,Concentration,Description,SID,UnitPrice,MarketShare,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,15.0,0.1495,0.0,0,0,0,0,0,0,0,0,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,15.0,0.1496,0.0,0,0,0,0,0,0,0,1,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,15.0,0.1553,0.0,0,1,1,0,0,0,0,0,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,15.0,0.1621,0.0,0,1,1,0,0,0,0,0,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,15.0,0.1775,0.0,0,0,0,0,1,0,0,0,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,15.0,0.1825,0.0,0,0,0,0,0,1,1,0,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,15.0,1.0164,0.0,0,0,0,0,0,1,0,0,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,60.0,0.082,100.0,0,0,0,0,0,0,0,1,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,60.0,0.0874,0.0,0,0,0,0,0,1,1,0,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,60.0,0.109,0.0,0,1,1,0,0,0,0,0,0
676.0,Pto-250-(B)-100,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,60.0,0.13,0.0,0,0,0,0,1,0,0,0,0
844.0,Pto-250-(B)-140,Pto-250,Prothionamide,250 mg,Prothionamide 250 mg film coated tablets.,60.0,0.12928571428571,0.0,0,0,0,1,0,0,0,0,0
987.0,Pyr(B6)-100-(B)-100,Pyr(B6)-100,Pyridoxine,100 mg,TBC,5.0,0.027,0.0,0,0,0,0,0,1,0,0,0
1038.0,Pyr(B6)-100-(L)-250,Pyr(B6)-100,Pyridoxine,100 mg,Pyridoxine hydrochloride 100mg tablet,81.0,0.033,100.0,0,0,0,0,0,0,0,1,0
1038.0,Pyr(B6)-100-(L)-250,Pyr(B6)-100,Pyridoxine,100 mg,Pyridoxine hydrochloride 100mg tablet,81.0,0.033,100.0,0,0,0,0,0,1,1,0,0
110.0,MDR-B6-50-(L)-1000,Pyr(B6)-50,Pyridoxine,50 mg,"Vitamin B-6 50 mg (pyridoxine HCI) 1000 tabs
",5.0,0.00725,0.0,0,0,0,0,1,0,0,0,0
988.0,Pyr(B6)-50-(B)-100,Pyr(B6)-50,Pyridoxine,50 mg,TBC,5.0,0.0217,0.0,0,0,0,0,0,1,0,0,0
1037.0,Pyr(B6)-50-(B)-50,Pyr(B6)-50,Pyridoxine,50 mg,Each film -coated tablet containing 50mg Pyrodoxine hydrochloride,81.0,0.014,100.0,0,0,0,0,0,0,0,1,0
1037.0,Pyr(B6)-50-(B)-50,Pyr(B6)-50,Pyridoxine,50 mg,Each film -coated tablet containing 50mg Pyrodoxine hydrochloride,81.0,0.014,100.0,0,0,0,0,0,1,1,0,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,5.0,0.05,100.0,0,0,0,0,0,1,1,0,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,5.0,0.0544,100.0,0,0,0,0,0,0,0,1,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,5.0,0.0546,100.0,0,0,0,0,0,0,0,1,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,5.0,0.0548,100.0,0,0,0,0,0,0,0,1,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,5.0,0.055,100.0,0,0,0,0,0,0,0,1,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,15.0,0.1485,0.0,0,0,0,0,0,0,0,1,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,59.0,0.037,0.0,0,0,0,1,1,0,0,0,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,59.0,0.038,0.0,0,0,0,1,1,0,0,0,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,59.0,0.042,0.0,0,0,0,1,1,0,0,0,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,59.0,0.047,0.0,0,0,0,1,1,0,0,0,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,62.0,0.14,0.0,0,0,0,1,1,0,0,0,0
892.0,R-150-(B)-100,R-150,Rifampicin,150 mg,Rifampicin 150 mg caps,62.0,0.16,0.0,0,0,0,1,1,0,0,0,0
1019.0,R-150-(B)-100 (4x25),R-150,Rifampicin,150mg,Rifampicin 150 mg tab,15.0,0.1008,100.0,0,0,0,0,0,1,1,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,5.0,0.1,100.0,0,0,0,0,0,0,0,1,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,15.0,0.1797,100.0,0,0,0,0,0,1,1,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,15.0,0.192,100.0,0,0,0,0,0,1,0,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,59.0,0.073,0.0,0,0,0,1,1,0,0,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,59.0,0.074,0.0,0,0,0,1,1,0,0,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,59.0,0.08,0.0,0,0,0,1,1,0,0,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,59.0,0.085,0.0,0,0,0,1,1,0,0,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,62.0,0.17,0.0,0,0,0,1,1,0,0,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,62.0,0.2,0.0,0,0,0,1,1,0,0,0,0
891.0,R-300-(B)-100,R-300,Rifampicin,300mg,Rifampicin 300mg tabs/caps,62.0,0.22,0.0,0,0,0,1,1,0,0,0,0
897.0,Rbt-150-(L) -100,Rbt-150,Rifabutin,150mg,Rifabutin 150 mg caps,4.0,0.8503,100.0,0,0,0,0,1,0,0,0,0
897.0,Rbt-150-(L) -100,Rbt-150,Rifabutin,150mg,Rifabutin 150 mg caps,4.0,0.8503,100.0,0,0,0,1,1,0,0,0,0
897.0,Rbt-150-(L) -100,Rbt-150,Rifabutin,150mg,Rifabutin 150 mg caps,4.0,0.8539,100.0,0,0,0,0,0,1,1,0,0
897.0,Rbt-150-(L) -100,Rbt-150,Rifabutin,150mg,Rifabutin 150 mg caps,4.0,0.9443,100.0,0,0,0,0,0,0,0,1,0
15.0,2-FDC/RH-150/150-(B)-672,RH-150/150,Rifampicin/Isoniazid,150 mg/150 mg,Rifampicin 150mg/Isoniazid 150mg film-coated tablets.,4.0,0.0342113095238,100.0,0,1,1,0,0,0,0,0,0
15.0,2-FDC/RH-150/150-(B)-672,RH-150/150,Rifampicin/Isoniazid,150 mg/150 mg,Rifampicin 150mg/Isoniazid 150mg film-coated tablets.,4.0,0.03427083333333,100.0,0,1,1,0,0,0,0,0,0
15.0,2-FDC/RH-150/150-(B)-672,RH-150/150,Rifampicin/Isoniazid,150 mg/150 mg,Rifampicin 150mg/Isoniazid 150mg film-coated tablets.,4.0,0.03430059523809,100.0,0,1,1,0,0,0,0,0,0
15.0,2-FDC/RH-150/150-(B)-672,RH-150/150,Rifampicin/Isoniazid,150 mg/150 mg,Rifampicin 150mg/Isoniazid 150mg film-coated tablets.,4.0,0.03486607142857,0.0,0,0,0,1,1,0,0,0,0
15.0,2-FDC/RH-150/150-(B)-672,RH-150/150,Rifampicin/Isoniazid,150 mg/150 mg,Rifampicin 150mg/Isoniazid 150mg film-coated tablets.,4.0,0.03498511904761,100.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.02901785714285,0.0,0,0,0,1,1,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.02909226190476,0.0,0,0,0,1,1,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.02916666666666,0.0,0,0,0,1,1,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.03032738095238,30.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.03092261904761,30.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.03122023809523,30.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.0313244047619,25.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.0313988095238,25.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.03147321428571,25.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,3.0,0.03154761904761,25.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.02867559523809,2.0,1,0,0,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.02883928571428,2.0,1,0,0,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.02891369047619,2.0,1,0,0,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.02900297619047,2.0,1,0,0,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.0292113095238,15.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.02927083333333,0.0,0,0,0,1,1,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.02927083333333,15.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.02933035714285,15.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.0294494047619,50.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,4.0,0.03275297619047,50.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.02688988095238,0.0,0,0,0,1,1,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.02836309523809,2.0,1,0,0,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.0285863095238,30.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.02860119047619,30.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.02861607142857,30.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.02863095238095,30.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.03010416666666,60.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.03212797619047,0.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.03215773809523,0.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.0321875,0.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,5.0,0.03221726190476,0.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.02813988095238,20.0,0,0,0,0,0,1,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.02842261904761,1.0,1,0,0,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.02842261904761,20.0,0,0,0,0,0,1,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.02898809523809,20.0,0,0,0,0,0,1,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.02916666666666,1.0,1,0,0,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.02956845238095,20.0,0,0,0,0,0,1,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.02991071428571,1.0,1,0,0,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.03377976190476,0.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.03407738095238,0.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,8.0,0.03459821428571,0.0,0,1,1,0,0,0,0,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,9.0,0.02842261904761,20.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,9.0,0.02898809523809,20.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,9.0,0.02943452380952,0.0,0,0,0,0,0,0,0,1,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,9.0,0.02956845238095,20.0,0,0,0,0,0,1,1,0,0
13.0,2-FDC/RH-150/75-(B)-672,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Rifampicin 150mg/Isoniazid 75mg film-coated tablets.,54.0,0.03377976190476,0.0,0,1,1,0,0,0,0,0,0
1068.0,2-FDC/RH-150/75-(B)-336,RH-150/75,Rifampicin/Isoniazid,150 mg/75 mg,Each tablet contain Rifampicin 150mg and Isoniazid 75mg.,4.0,0.03443452380952,0.0,0,0,0,0,0,0,0,1,0
1018.0,2-FDC/RH-300/150-(B)-672,RH-300/150,Rifampicin/Isoniazid,300mg/150mg,Rifampicin 300mg/Isoniazid 150mg film-coated tablets.,5.0,0.07738095238095,100.0,0,0,0,0,0,1,1,0,0
33.0,2-FDC/RH-60/30-(B)-84 (3x28),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.01773809523809,0.0,1,0,0,0,0,0,0,0,0
33.0,2-FDC/RH-60/30-(B)-84 (3x28),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.01821428571428,1.0,1,0,0,0,0,0,0,0,0
33.0,2-FDC/RH-60/30-(B)-84 (3x28),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.01928571428571,1.0,1,0,0,0,0,0,0,0,0
33.0,2-FDC/RH-60/30-(B)-84 (3x28),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.02071428571428,1.0,1,0,0,0,0,0,0,0,0
33.0,2-FDC/RH-60/30-(B)-84 (3x28),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.02178571428571,1.0,1,0,0,0,0,0,0,0,0
33.0,2-FDC/RH-60/30-(B)-84 (3x28),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,5.0,0.01583333333333,0.0,0,0,0,0,0,1,1,0,0
33.0,2-FDC/RH-60/30-(B)-84 (3x28),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,5.0,0.0175,65.0,0,1,1,0,0,0,0,0,0
33.0,2-FDC/RH-60/30-(B)-84 (3x28),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,5.0,0.04761904761904,2.0,1,0,0,0,0,0,0,0,0
709.0,2-FDC/RH-60/30-(B)-84 (14x6),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.01773809523809,35.0,0,1,1,0,0,0,0,0,0
709.0,2-FDC/RH-60/30-(B)-84 (14x6),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.01797619047619,35.0,0,1,1,0,0,0,0,0,0
709.0,2-FDC/RH-60/30-(B)-84 (14x6),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.01821428571428,0.0,0,0,0,1,1,0,0,0,0
709.0,2-FDC/RH-60/30-(B)-84 (14x6),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.01821428571428,35.0,0,1,1,0,0,0,0,0,0
709.0,2-FDC/RH-60/30-(B)-84 (14x6),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,4.0,0.01892857142857,100.0,0,0,0,0,0,1,1,0,0
709.0,2-FDC/RH-60/30-(B)-84 (14x6),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,5.0,0.01583333333333,0.0,0,0,0,1,1,0,0,0,0
709.0,2-FDC/RH-60/30-(B)-84 (14x6),RH-60/30,Rifampicin/Isoniazid,60 mg/30 mg,Rifampicin 60mg/Isoniazid 30mg dispersible uncoated tablets.,5.0,0.03571428571428,0.0,0,0,0,0,0,1,1,0,0
136.0,2-FDC/RH-60/60-(B)-84,RH-60/60,Rifampicin/Isoniazid,60 mg/60 mg,Rifampicin 60mg/Isoniazid 60mg dispersible tablets.,5.0,0.03571428571428,0.0,0,0,0,1,1,0,0,0,0
136.0,2-FDC/RH-60/60-(B)-84,RH-60/60,Rifampicin/Isoniazid,60 mg/60 mg,Rifampicin 60mg/Isoniazid 60mg dispersible tablets.,5.0,0.03571428571428,1.0,1,0,0,0,0,0,0,0,0
136.0,2-FDC/RH-60/60-(B)-84,RH-60/60,Rifampicin/Isoniazid,60 mg/60 mg,Rifampicin 60mg/Isoniazid 60mg dispersible tablets.,5.0,0.03571428571428,100.0,0,1,1,0,0,0,0,0,0
136.0,2-FDC/RH-60/60-(B)-84,RH-60/60,Rifampicin/Isoniazid,60 mg/60 mg,Rifampicin 60mg/Isoniazid 60mg dispersible tablets.,5.0,0.04761904761904,100.0,0,0,0,0,0,1,1,0,0
977.0,2-FDC/RH-75/50-(B)-84 (28x3),RH-75/50,Rifampicin/Isoniazid,75 mg/50 mg,Rifampicin 75mg/Isoniazid 50mg dispersible tablets.,5.0,0.02869047619047,0.0,0,0,0,1,1,0,0,0,0
977.0,2-FDC/RH-75/50-(B)-84 (28x3),RH-75/50,Rifampicin/Isoniazid,75 mg/50 mg,Rifampicin 75mg/Isoniazid 50mg dispersible tablets.,5.0,0.0297619047619,100.0,0,0,0,0,0,1,1,0,0
977.0,2-FDC/RH-75/50-(B)-84 (28x3),RH-75/50,Rifampicin/Isoniazid,75 mg/50 mg,Rifampicin 75mg/Isoniazid 50mg dispersible tablets.,5.0,0.03333333333333,100.0,0,0,0,0,0,0,0,1,0
1079.0,2-FDC/RH-75/50-(B)-84 (6x14),RH-75/50,Rifampicin/Isoniazid,75mg / 50mg,Each dispersible tablet contains Rifampicin 75mg and Isoniazid 50mg.,4.0,0.04154761904761,0.0,0,0,0,0,0,0,0,1,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.0453869047619,0.0,0,0,0,1,1,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.0454613095238,0.0,0,0,0,1,1,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.04553571428571,0.0,0,0,0,1,1,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.04665178571428,100.0,0,1,1,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.04672619047619,100.0,0,1,1,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.04680059523809,100.0,0,1,1,0,0,0,0,0,0
11.0,3-FDC/RHE-150/75/275-(B)-672,RHE-150/75/275,Rifampicin/Isoniazid/Ethambutol,150 mg/75 mg/275 mg,Rifampicin 150mg/Isoniazid 75mg/Ethambutol 275mg film-coated tablets. ,3.0,0.046875,100.0,0,1,1,0,0,0,0,0,0
